GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
3.459569265305608154e-01,3.609125376639872318e-01,7.030484367663953904e-01,2.563808600468651666e-01,5.883895494994098030e-01,7.215467614838467769e-01,3.514864115546120771e-01,5.157453128312581292e-01,6.788904312914838535e-01,4.850597885053970632e-02,6.832415100019995080e-01,6.855478427574847045e-01,5.332934464568917518e-05,0.000000000000000000e+00
4.337523931577755287e-01,2.926790889531264428e-01,5.429162635153284011e-01,4.771566218783000468e-01,5.783306180649094852e-01,7.305959857291538517e-01,3.248305032123319780e-01,9.939004977692843523e-01,6.717999057235983784e-01,5.141080259299981442e-02,6.832554719076151528e-01,4.582444209496293608e-01,5.578447003731166467e-05,0.000000000000000000e+00
4.337548767908159242e-01,2.926816607477849552e-01,5.431129819526459013e-01,4.773866804613123849e-01,5.774028410238691844e-01,7.293936804892273695e-01,3.794196526879531350e-01,9.944511747731652473e-01,6.718289375462593860e-01,5.142548332803312944e-02,6.849751077729966386e-01,6.854210601366120814e-01,5.653081763278905913e-05,0.000000000000000000e+00
7.463602472450898695e-01,4.108582766084234450e-01,5.726601961518941186e-01,4.291204943625046009e-01,5.030670347858074987e-01,7.707849298625152334e-01,3.284236841043641775e-01,5.086556742361361128e-01,6.694947627208052143e-01,5.200334369416705765e-02,6.861069824153888108e-01,6.860918428456114215e-01,5.583135110008384918e-05,0.000000000000000000e+00
4.335743737628584005e-01,2.928301067280494330e-01,5.429208169098576064e-01,4.766134725070503841e-01,5.796544748056201568e-01,7.291116654777490824e-01,2.612727946999487960e-01,9.846810639925713815e-01,6.718281273336993431e-01,5.141179565075464780e-02,6.834205525437215822e-01,6.854044756666507476e-01,5.626082609264966951e-05,0.000000000000000000e+00
4.358245932697275560e-01,2.943495747086452563e-01,5.410499652946433313e-01,4.756575455259250962e-01,5.772952667164847895e-01,7.295768663268880072e-01,3.583797993321512498e-01,4.987319066718192695e-01,6.720392563346871961e-01,5.162839982710851205e-02,6.802205357821080600e-01,9.194318256633089437e-01,5.747028911332730363e-05,0.000000000000000000e+00
4.491029875651555425e-01,3.258387893118173118e-01,8.047418353344361064e-01,4.669374495233191702e-01,5.755562048160683952e-01,7.296233293922383956e-01,3.527478227654013976e-01,5.039151023496560855e-01,6.767000327381350600e-01,5.285014540414934708e-02,6.892334823030866753e-01,6.856252133529435744e-01,5.385843357430655570e-05,0.000000000000000000e+00
4.336750583824234839e-01,2.929940755618496984e-01,5.431610480816724262e-01,4.763081197110299314e-01,5.774202119805864619e-01,7.294515552464394537e-01,3.547971906801710151e-01,4.998364243519065608e-01,6.740225550748815131e-01,5.193622315299799980e-02,6.889512118689024023e-01,5.236894306000614563e-01,5.551915616533833250e-05,0.000000000000000000e+00
4.406321719679914817e-01,3.068067000242882258e-01,3.705628681035216809e-01,5.061919064432867099e-01,5.737019879456000115e-01,7.314704716281102970e-01,3.524031185373154851e-01,5.035691670380262330e-01,6.763014354346369439e-01,5.039974585959215714e-02,6.831659192876358144e-01,6.867536492603516507e-01,5.610791388175522063e-05,0.000000000000000000e+00
4.502649408057192715e-01,3.386648849050309940e-01,5.757684183092556252e-01,7.130840752094643742e-01,5.708069786438435544e-01,7.295501805360266045e-01,3.500305097976354474e-01,5.052289557736456826e-01,6.787110182108060386e-01,5.425971952739833126e-02,6.832060638789748674e-01,6.855386577138444792e-01,5.534055054226934755e-05,0.000000000000000000e+00
1.566321253500543853e-01,1.239657721349284591e-01,6.180588636066799424e-01,4.835356518497222478e-01,6.197846080517666056e-01,7.182520615276315468e-01,3.635602888724217552e-01,5.112023321878718107e-01,6.705865414870721963e-01,5.194405365911481526e-02,6.832263796196043071e-01,6.857910838428464828e-01,5.205500861754213402e-05,0.000000000000000000e+00
4.294633648710919904e-01,2.949254606421458647e-01,5.448819403831092201e-01,4.744926330780373513e-01,5.726459868762544536e-01,7.237005160971454742e-01,7.373923772561011836e-01,7.589531310975266010e-01,6.719482679910366851e-01,5.134744174246814313e-02,6.752542845927561599e-01,6.855031500062037653e-01,5.781118276398965802e-05,0.000000000000000000e+00
4.392654573722390987e-01,2.884874810761804964e-01,5.337705690187156682e-01,4.774818478966380564e-01,5.779157102574213889e-01,7.305702714203577974e-01,3.564884856930731205e-01,5.005513901144751365e-01,2.230596110969049750e-01,7.106877255851052899e-01,6.828358911998919645e-01,6.858744369587534973e-01,5.750894022237213257e-05,0.000000000000000000e+00
4.345478754299867408e-01,2.932257527628805982e-01,5.410210467717773142e-01,4.740659451411406988e-01,5.748498902379320930e-01,7.238180899704842464e-01,7.130560465484186983e-01,9.931165307566641731e-02,6.716884689688797927e-01,5.146148705990093858e-02,6.837469827273016110e-01,6.857865046376973028e-01,6.708381660964812853e-05,0.000000000000000000e+00
2.252562603222854620e-01,5.307079741174844933e-01,5.399870102209380907e-01,4.933215057249315527e-01,6.223038728701439926e-01,7.518346960131848666e-01,3.048507120548929472e-01,4.918580376681929156e-01,6.760563943902619943e-01,5.076279254392426082e-02,6.796959089692891087e-01,6.856624355782673375e-01,5.820225666285279171e-05,0.000000000000000000e+00
4.723605214339058889e-01,3.235433629744191020e-01,4.535650420677771466e-01,3.387521160700648348e-01,5.671564805554499822e-01,7.386841265236993026e-01,3.449491347708835698e-01,5.059113141339517394e-01,6.690667199474341631e-01,5.216302019738690288e-02,6.849314107041362121e-01,6.850516558811848844e-01,5.667549527544252013e-05,0.000000000000000000e+00
4.436711581169612284e-01,2.941716658962211239e-01,6.022114104183118322e-01,4.734599812800625585e-01,5.756403668460499112e-01,7.318265200770506240e-01,3.539803981893999141e-01,5.022054384413290329e-01,6.721823272442221109e-01,5.208234609635466889e-02,6.829353092729227859e-01,6.856191943381637621e-01,5.332727491086949965e-05,0.000000000000000000e+00
4.334252473975033770e-01,2.926028940899949582e-01,5.439953314131232842e-01,4.765311765655296239e-01,5.775423251957504389e-01,7.293521916915930436e-01,3.555355677168109407e-01,4.984534852790781789e-01,6.732695078270606315e-01,5.183634752452176420e-02,8.138580925541688549e-01,6.852259785062047026e-01,4.917255739481931568e-05,0.000000000000000000e+00
4.337524123326645387e-01,2.926790191881318837e-01,5.426897444878281407e-01,4.768418498928570504e-01,5.775466592968588886e-01,7.293835454585871902e-01,3.382749898815258782e-01,9.973694918323503522e-01,6.717711643664796561e-01,5.138211853122176542e-02,6.832321665703340319e-01,6.852859908116786247e-01,9.838061935229559518e-01,0.000000000000000000e+00
4.335734226054452911e-01,2.919611834464624911e-01,5.433464372322659441e-01,4.767410902840883979e-01,5.727590726589206760e-01,7.296561816086049035e-01,4.744946780659490826e-01,9.856727458879595005e-01,6.717848853251301433e-01,5.143787996915154953e-02,6.835950624617176397e-01,6.824701642612148733e-01,5.514523711822646307e-05,0.000000000000000000e+00
5.370678374364969976e-01,3.942719701131760512e-01,7.738500959385652411e-01,7.116119765326122115e-01,1.081304826318303935e-01,1.843589178706627196e-01,4.306263253309340344e-01,7.103983059912528653e-01,6.358526301740332620e-01,4.963082805128767039e-02,6.830226568361110751e-01,6.854669326079556591e-01,5.212417322085797708e-05,0.000000000000000000e+00
7.084769464021821728e-01,6.517882470352251989e-01,5.608904759339186086e-01,4.356754528785558023e-01,5.032415650473978097e-01,7.496450909684966302e-01,3.448352914736407815e-01,5.215166155566058892e-01,6.689227069013853333e-01,5.000169262834924105e-02,6.831063543726848541e-01,6.856534746796429936e-01,3.406129830281273349e-05,0.000000000000000000e+00
4.337730316637171679e-01,2.932678678070616551e-01,5.413434390490725612e-01,4.695099043558987884e-01,5.775108411857031721e-01,7.293413885966816279e-01,3.565976126188452056e-01,4.991019933352671134e-01,6.753647301293155270e-01,5.248335580606593859e-02,6.831567208886684117e-01,3.790374970047679093e-01,5.378199016264038901e-05,0.000000000000000000e+00
7.356240886356779640e-01,4.805560632906051288e-01,6.063635895994090586e-01,4.437256561228994922e-01,5.527983646255708594e-01,6.786238153618250335e-01,6.446204394553566308e-01,4.078866086159939619e-01,6.671092313913998817e-01,5.070562316347227566e-02,6.738630904196795113e-01,6.855708009824905691e-01,5.730257516565329242e-05,0.000000000000000000e+00
4.283290470464259925e-01,6.983319841137850537e-01,4.976611356943378972e-01,5.887363859844564340e-01,9.722850221583752006e-01,4.359843951209781965e-01,6.016357609339384460e-02,7.469754843705559422e-01,6.711927354778065569e-01,5.233346738225267553e-02,6.832819644618779442e-01,6.854604930930290330e-01,5.686894575064203785e-05,0.000000000000000000e+00
4.407877822717464755e-01,2.822581666340395756e-01,4.816240564211032305e-01,4.883062772143936248e-01,4.481223439747085702e-01,7.988921175894049265e-01,7.533033935880036891e-01,4.472643560675740870e-01,6.585382193701067033e-01,5.007647979687469830e-02,6.831426283804562516e-01,6.857737318025823869e-01,5.483010146415572342e-05,0.000000000000000000e+00
4.337512367852034423e-01,2.926780169340689741e-01,5.436559377752342437e-01,4.779638188332765436e-01,5.775474088085572610e-01,7.293840788418218812e-01,3.638551177863292851e-01,4.999895387680647341e-01,6.758047118162241462e-01,5.249847838229023539e-02,8.658449722832983753e-02,6.851405180260904393e-01,2.592826627683471503e-05,0.000000000000000000e+00
8.001019586314794818e-01,2.979841264556404301e-01,3.105211415806929942e-02,8.816760815077777647e-01,9.208848527940712847e-01,9.078928025144827885e-02,6.082412845639258991e-01,9.999999999999997780e-01,6.162667342258280057e-01,4.491923895856866911e-02,9.985997657447277520e-01,7.717372576202005119e-01,5.629982997080649199e-01,0.000000000000000000e+00
8.085627655849709772e-01,2.770773374275590228e-01,1.685677074947060927e-01,9.497872653433382384e-01,9.418817898899075614e-01,1.927604800400826435e-01,9.457695002093293724e-01,5.207553094942944938e-01,6.055813875710809313e-01,4.676829358978983053e-02,9.978703365286434313e-01,3.692771741044144074e-01,5.242265495659630403e-01,0.000000000000000000e+00
8.304198343757188683e-01,2.535182424983033478e-01,1.983068129235774912e-01,9.322493591348636199e-01,7.642651404361544554e-01,0.000000000000000000e+00,5.544494533155100990e-01,5.131682212701469403e-01,5.691312700847939166e-01,2.859960134509663687e-01,9.976998405014584348e-01,8.869988341362212703e-01,5.617470605498695591e-01,0.000000000000000000e+00
8.044089993700082042e-01,2.768058146268336239e-01,1.989050005666685994e-01,9.885700488155509946e-01,9.622199266038328203e-01,2.046646787650658050e-01,7.210671698030929333e-01,4.501674168487368455e-01,5.983905785944565459e-01,4.514342633991597076e-02,9.978171221634259958e-01,8.370424331477674951e-01,5.620199512396055752e-01,0.000000000000000000e+00
8.071210754481776828e-01,2.777580577515046945e-01,1.825785931428670350e-01,9.408557914634718689e-01,9.479247622927710060e-01,2.120718902366969527e-01,7.049366862136998702e-01,4.420508800072924238e-01,6.028099718247922345e-01,1.993067470418968465e-02,9.976581224840193052e-01,8.814165018411570518e-01,5.621585820843666426e-01,0.000000000000000000e+00
8.069924674960357036e-01,2.775619554920885634e-01,2.068135420029899585e-01,9.332669432751906635e-01,9.493253556809968519e-01,2.013236097678037795e-01,7.388218118345775132e-01,3.204488041528752440e-01,6.041997121973387008e-01,2.066177486596000937e-02,0.000000000000000000e+00,9.455997204242259091e-01,5.633502461345045731e-01,0.000000000000000000e+00
8.077491108960866972e-01,2.740588855960247594e-01,1.780719020585256329e-01,1.000000000000000000e+00,9.444550963397474463e-01,2.082857394930364703e-01,7.451444043265136319e-01,2.122790668262131142e-01,6.072591041985861970e-01,3.807592086567269940e-02,9.991790183794853064e-01,1.000000000000000000e+00,5.643248657624138076e-01,0.000000000000000000e+00
8.067220475551648562e-01,2.778403478438504770e-01,1.977953560025771940e-01,9.350144233402082339e-01,9.460261461872027100e-01,2.091680671972513395e-01,8.384421450928862818e-01,3.883456416469681649e-01,6.035220018188640623e-01,2.564610502594967187e-02,9.981257385562396500e-01,5.509717533324518524e-01,6.230308505581181322e-01,0.000000000000000000e+00
8.072089222629494909e-01,2.779060325179599777e-01,1.968377367989556093e-01,9.367490492270094116e-01,9.473284635344232374e-01,2.087881211271210569e-01,7.964781137545973166e-01,4.107479411809276115e-01,7.813892465118165154e-01,6.290686512735768066e-01,9.983982178737150770e-01,5.431982918672682015e-01,6.232996089115392380e-01,0.000000000000000000e+00
8.147963787724700202e-01,2.766003729378965215e-01,1.973219874307280131e-01,9.326305245317968451e-01,9.472929795208789860e-01,2.003629295532331767e-01,8.093377868253853746e-01,3.975520834289185679e-01,8.663979565424935192e-01,8.285105443496325606e-01,9.983384014691792929e-01,5.215470872458747298e-01,6.242204274681277809e-01,0.000000000000000000e+00
8.077785616596712126e-01,2.777317666289985110e-01,2.047549679202348427e-01,9.449967911396883746e-01,9.410615195054881088e-01,2.065427522618791811e-01,8.899281897947586284e-01,3.896845766488503671e-01,6.043447155911916280e-01,2.917615865761554947e-02,9.983843201193720596e-01,5.257713537091783795e-01,6.248095842750185369e-01,0.000000000000000000e+00
8.274720413346123848e-01,2.874907552300263736e-01,0.000000000000000000e+00,8.658899410707562305e-01,9.503378655220069415e-01,1.967941036631036811e-01,8.189799412206647533e-01,4.358143888929570942e-01,6.938973872811435850e-01,1.509861342864376732e-01,9.994661714240288264e-01,5.415805762079982655e-01,6.249155513399671236e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,4.527616602419156644e-01,7.386205456749529441e-01,9.161454825501097465e-01,7.966970318951858143e-01,4.194840512824417056e-01,4.171731636571691659e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.982609953021835958e-01,9.547728060947132667e-01,6.139848842733268697e-01,0.000000000000000000e+00
8.071767520167589804e-01,2.779250826164487709e-01,1.807268696819157305e-01,9.401924591594381653e-01,9.459790766081119795e-01,2.044688952593655962e-01,0.000000000000000000e+00,4.833573077184332156e-01,6.026125272075374406e-01,2.004347166590576823e-02,9.977831264917063070e-01,3.250341872549914468e-01,6.176381496975125174e-01,0.000000000000000000e+00
7.889853820005142682e-01,2.939716231231747079e-01,2.919555548633456787e-01,9.136712045767358958e-01,9.554452134739095381e-01,2.143422709198738174e-01,7.633434907960777727e-01,4.010928119468362141e-01,6.128445344659930738e-01,3.957026086824328576e-02,9.996051617558106006e-01,5.447746438857753448e-01,6.153289397230743418e-01,0.000000000000000000e+00
8.112477404934373970e-01,2.804409214406839990e-01,2.087916621243859627e-01,9.690835076480577293e-01,9.312547797572285901e-01,2.057404288794837666e-01,8.267746739630230657e-01,3.293535805858258669e-01,6.934329788261563987e-01,4.887468751899733399e-01,9.989791440052537830e-01,7.614039035453932236e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.250386792158381777e-01,2.726149654977076398e-01,1.879307818801259078e-01,9.389003725504255771e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.223512057062230873e-01,6.505440154242947415e-02,6.695247651836849778e-01,4.623681119102825976e-01,9.996974753065561714e-01,7.314211382631475855e-01,5.659757707927521864e-01,0.000000000000000000e+00
8.076535845325869545e-01,2.772265630818552262e-01,1.548193994865674217e-01,9.390927965865581983e-01,9.468222942793438346e-01,2.114737465958302087e-01,8.303641602143028155e-01,4.919978667999038713e-01,5.973694579595114629e-01,8.674002317423348124e-03,9.979745989614762225e-01,5.059061703536051890e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.247092042655909117e-01,2.409411692135101646e-01,3.989407062405195825e-01,9.643396510155001211e-01,9.572180875363690555e-01,2.364094366643077205e-01,7.851669825826774751e-01,2.348903747739621295e-01,7.054909925459120767e-01,2.522652638387226087e-01,9.984807545705152165e-01,5.057844835445346465e-01,6.215091502698140147e-01,0.000000000000000000e+00
7.933995751223731352e-01,2.178036876146477452e-01,1.257235754221139312e-01,9.074509913005215367e-01,9.626849173148260830e-01,2.418993589707449932e-01,6.962173642668632034e-01,2.682978081154576699e-01,7.244580476527022750e-01,2.249866452784075321e-01,9.985335028751155528e-01,4.907204333906859950e-01,6.230071744565019998e-01,0.000000000000000000e+00
8.110071220085550703e-01,2.859079541355187271e-01,2.037998697956980576e-01,9.672069812566307379e-01,9.621956930464150570e-01,1.926609195643408656e-01,7.182390991370160016e-01,3.332825305210644906e-01,7.761609112381430142e-01,2.708388081129111669e-01,9.989171150512128339e-01,4.127884579947744825e-01,5.716351740179987928e-01,0.000000000000000000e+00
8.072219278124684871e-01,2.779642367266827452e-01,2.324927550713470625e-01,9.385741210425466718e-01,9.514591570018868794e-01,2.006103200291909916e-01,7.908664152083795251e-01,2.354553047836120960e-01,6.853967177875432970e-01,5.711142877287731512e-01,9.996355745058254083e-01,4.420276527259844324e-01,5.526271799720579025e-01,0.000000000000000000e+00
8.047565492042197954e-01,2.775923998229646306e-01,3.107904253098650038e-01,9.331204066077861681e-01,9.438428122331551373e-01,2.086670178591257807e-01,8.083000705279004272e-01,2.900907641530214853e-01,7.015234416477219570e-01,5.816928266289869143e-01,9.995344150851621645e-01,3.789639489065145250e-01,5.545010899033968599e-01,0.000000000000000000e+00
8.070921779050932443e-01,2.778574241275679757e-01,1.856183486291221596e-01,9.409870921406960909e-01,9.344606232514919286e-01,1.490947895691393521e-01,7.999145549030424185e-01,3.568463072710841288e-01,6.332013947915960950e-01,2.344174890075497453e-01,9.999999999999998890e-01,6.299618067463814697e-01,5.558384167116372510e-01,0.000000000000000000e+00
8.724928389942689932e-01,2.174292965510278841e-01,2.065385055937596637e-01,9.753475443904600084e-01,8.437022697413317784e-01,1.490481139949104694e-01,7.887560657656628171e-01,3.260529531605929066e-01,6.291846096115289999e-01,6.599150839882297892e-02,9.981235650385107405e-01,4.237943294739721645e-01,5.938602724660029253e-01,0.000000000000000000e+00
7.828631556665544000e-01,2.635427164668523448e-01,2.814175048448537830e-01,9.510145264921319175e-01,1.000000000000000000e+00,8.464264065094539990e-02,7.465302774115251117e-01,3.137779359032588644e-01,6.239467454715248440e-01,0.000000000000000000e+00,9.987562571781783971e-01,6.175465965011648350e-01,5.697097000498505537e-01,0.000000000000000000e+00
8.066346760623736012e-01,2.783743364145453425e-01,1.973687468954334889e-01,9.408217607967931384e-01,9.468459708295551280e-01,2.054923797987738554e-01,9.047845327948915717e-01,1.554010139732548978e-01,7.030120996416587831e-01,1.144598573599957952e-01,9.979082155174878732e-01,3.033270047719860418e-01,5.814604799967497684e-01,0.000000000000000000e+00
8.070871646236061903e-01,2.778535916343650158e-01,1.840350106752891013e-01,9.463621708455959292e-01,9.490693432251110506e-01,2.073013615013890587e-01,7.629632557450674035e-01,2.969036545878811495e-01,1.000000000000000000e+00,4.057585382077518732e-01,9.979280729684617546e-01,2.713921050232472876e-01,5.808208084628141421e-01,0.000000000000000000e+00
8.051873899768391407e-01,2.808739339008667346e-01,1.935513582901563223e-01,9.426506530733722578e-01,9.292626573433814263e-01,1.883623709259799051e-01,9.444269256021302628e-01,1.863808250530190058e-01,6.594202112942409988e-01,6.804049536614142912e-02,9.979779424677743815e-01,2.335627678001641616e-01,5.805759515309016905e-01,0.000000000000000000e+00
8.071766752963431824e-01,2.779250161305826250e-01,1.838500164002700998e-01,9.498734152685452958e-01,9.496017078279955781e-01,2.074672721067928882e-01,7.396085446235391991e-01,3.278133964479126305e-01,6.400996545971526785e-01,2.363363306176035072e-01,9.992941259024837874e-01,0.000000000000000000e+00,5.808821265744921192e-01,0.000000000000000000e+00
8.097012991302842133e-01,2.778409931176684666e-01,1.909300632356856209e-01,9.448316087695316501e-01,9.367206828770100469e-01,2.077453980933422484e-01,8.842708064725179895e-01,2.502338945266613379e-01,7.306286231145997512e-01,3.824910103266204731e-01,9.986362231221577179e-01,9.068854586329365697e-01,6.013738268148891564e-01,0.000000000000000000e+00
8.067719528532026896e-01,2.779581212087069431e-01,1.754980464578491106e-01,9.443885090771239055e-01,9.278443465233757736e-01,1.935244748569076578e-01,8.731730528641278299e-01,7.502026609042333760e-02,7.566959025351723822e-01,2.581119739482669040e-01,9.974048429129217519e-01,8.532401558794120433e-01,5.903510989381448582e-01,0.000000000000000000e+00
8.110772086404229864e-01,2.795484457447401372e-01,1.974922446632481621e-01,9.308049492552310511e-01,9.462441970011702397e-01,2.377605154226020145e-01,9.038662185152084305e-01,0.000000000000000000e+00,6.056086303088014100e-01,3.615352824625266137e-02,9.973839182233324996e-01,8.500592579086516665e-01,5.892380912987995600e-01,0.000000000000000000e+00
8.063766348021131902e-01,2.776433346746339237e-01,1.732082880848234696e-01,9.497629320337155345e-01,9.455990293523701684e-01,2.092728817836845556e-01,9.568005003638980766e-01,8.772675665900342423e-02,6.035853861566320422e-01,2.133378815053080246e-02,9.975155655769498697e-01,7.128182583586315513e-01,5.893886425614631719e-01,0.000000000000000000e+00
7.996428310595438127e-01,2.764572225292173391e-01,2.136087715566407086e-01,9.397558930647337272e-01,9.530858847895539165e-01,2.059796485648316133e-01,9.999999999999998890e-01,7.403328894426097762e-02,6.030587347924950548e-01,1.653565929746615704e-02,9.975155446395673753e-01,7.023338499407421054e-01,5.888499134050242390e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.234247551162117151e-01,3.290539370793097440e-01,9.803607340236224488e-01,2.485138069770274072e-01,6.978579061141066964e-01,5.294600854199782436e-01,9.975218010316300177e-01,7.540979122982952587e-01,5.894589670911987156e-01,0.000000000000000000e+00
